[NN] ||| transplantation ||| transplant ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| differentiates ||| varies ||| 0-0 ||| 0.42857142857142855 ||| Independent
[NNS] ||| deposit-takers ||| depositories ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBN] ||| scrutinized ||| supervised ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| institutionalized ||| introduced ||| 0-0 ||| 0.5882352941176471 ||| Independent
[VBZ] ||| interferes ||| inhibits ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| illustrated ||| reflected ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| learnings ||| learners ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[NNS] ||| learners ||| learning ||| 0-0 ||| 1.0 ||| OtherRelated
[JJS] ||| stupidest ||| craziest ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| modifications ||| updates ||| 0-0 ||| 0.5384615384615384 ||| Independent
[VBN] ||| categorized ||| perceived ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| determinations ||| estimations ||| 0-0 ||| 0.7857142857142857 ||| Independent
[VBN] ||| stipulated ||| designated ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| reallocating ||| redirecting ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[NNS] ||| sub-committees ||| subcommissions ||| 0-0 ||| 1.0 ||| Equivalence
[VBG] ||| protecting ||| preventing ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| consolidated ||| exacerbated ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBG] ||| transplanting ||| implanting ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[VBZ] ||| scrutinizes ||| monitors ||| 0-0 ||| 0.7272727272727273 ||| Independent
[NNPS] ||| implications ||| impacts ||| 0-0 ||| 0.5833333333333334 ||| OtherRelated
[VBD] ||| received ||| derived ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| consultancies ||| consultants ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[JJ] ||| russian ||| russia ||| 0-0 ||| 0.8571428571428571 ||| OtherRelated
[NNS] ||| consultancies ||| consultant ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[VBZ] ||| characterizes ||| interprets ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBZ] ||| consolidates ||| regains ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| ascertaining ||| identifying ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBN] ||| consolidated ||| implemented ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| strengthened ||| enriched ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| acknowledges ||| indicates ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| possesses ||| exists ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBZ] ||| possessed ||| exists ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| wheels ||| heels ||| 0-0 ||| 0.8333333333333334 ||| ForwardEntailment
[VBN] ||| accentuated ||| furthered ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBD] ||| facilitated ||| initiated ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNS] ||| pandemics ||| epidemics ||| 0-0 ||| 1.0 ||| OtherRelated
[JJ] ||| prominent ||| eminent ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[VBN] ||| stipulated ||| legislated ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| financiering ||| financing ||| 0-0 ||| 0.75 ||| Independent
[JJ] ||| disquieting ||| alarming ||| 0-0 ||| 0.7272727272727273 ||| Equivalence
[VBD] ||| appreciated ||| rated ||| 0-0 ||| 0.45454545454545453 ||| Independent
[VBN] ||| standardized ||| regularized ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBZ] ||| obfuscates ||| obstructs ||| 0-0 ||| 0.9 ||| Independent
[NNS] ||| war-carriages ||| carriages ||| 0-0 ||| 0.6923076923076923 ||| ForwardEntailment
[VBG] ||| structuring ||| structural ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBG] ||| re-establishing ||| bringing ||| 0-0 ||| 0.5333333333333333 ||| Independent
[VBN] ||| incorporated ||| negotiated ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBD] ||| addressed ||| dealt ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBD] ||| addressed ||| deal ||| 0-0 ||| 0.4444444444444444 ||| Independent
[VBD] ||| addressing ||| dealt ||| 0-0 ||| 0.5 ||| Independent
[VBD] ||| address ||| dealt ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBZ] ||| identifies ||| interprets ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| existed ||| tested ||| 0-0 ||| 0.8571428571428571 ||| Independent
[RB] ||| adopts ||| adopt ||| 0-0 ||| 0.8333333333333334 ||| Equivalence
[VBZ] ||| evacuates ||| withdraws ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| deicing ||| icing ||| 0-0 ||| 0.7142857142857143 ||| OtherRelated
[VBZ] ||| synthesizes ||| mobilizes ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| denounces ||| denies ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| prohibiting ||| banned ||| 0-0 ||| 0.5454545454545454 ||| Equivalence
[VBZ] ||| concentrates ||| consists ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| prohibited ||| banned ||| 0-0 ||| 0.6 ||| Equivalence
[VBZ] ||| contemplates ||| delineates ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| kknows ||| knows ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| reactivated ||| renewed ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNPS] ||| wildfires ||| fires ||| 0-0 ||| 0.5555555555555556 ||| ReverseEntailment
[NN] ||| slowdown ||| downturn ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| diminishes ||| hinders ||| 0-0 ||| 0.7 ||| Independent
[JJ] ||| christianity ||| christian ||| 0-0 ||| 0.75 ||| OtherRelated
[NN] ||| plunder ||| pillage ||| 0-0 ||| 1.0 ||| Equivalence
[JJ] ||| initialized ||| initialize ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[UH] ||| crap ||| rats ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| rediscovered ||| uncovered ||| 0-0 ||| 0.75 ||| Independent
[NNPS] ||| representations ||| expressions ||| 0-0 ||| 0.7333333333333333 ||| Independent
[JJ] ||| pluralist ||| plural ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[NN] ||| extending ||| extend ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBD] ||| testified ||| told ||| 0-0 ||| 0.4444444444444444 ||| Independent
[NNS] ||| considerations ||| contributions ||| 0-0 ||| 0.9285714285714286 ||| Independent
[VBN] ||| investigated ||| monitored ||| 0-0 ||| 0.75 ||| Independent
[VBG] ||| re-evaluating ||| revising ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBG] ||| triggering ||| generating ||| 0-0 ||| 1.0 ||| Independent
[NNS] ||| micrograms ||| grams ||| 0-0 ||| 0.5 ||| ReverseEntailment
[NNS] ||| definitions ||| defining ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBG] ||| universalizing ||| popularizing ||| 0-0 ||| 0.8571428571428571 ||| Independent
[JJ] ||| optimizes ||| optimize ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBZ] ||| demonstrates ||| affirms ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBG] ||| communications ||| disseminating ||| 0-0 ||| 0.9285714285714286 ||| Independent
[NNS] ||| hallways ||| halls ||| 0-0 ||| 0.625 ||| ForwardEntailment
[VBN] ||| incorporated ||| cited ||| 0-0 ||| 0.4166666666666667 ||| Independent
[VBG] ||| increments ||| increasing ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| anticipates ||| perceives ||| 0-0 ||| 0.8181818181818182 ||| Independent
[NNP] ||| siberian ||| siberia ||| 0-0 ||| 0.875 ||| ForwardEntailment
[VBN] ||| contributed ||| assistance ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| workstations ||| work ||| 0-0 ||| 0.3333333333333333 ||| Independent
[VBD] ||| re-examined ||| re-visited ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NNS] ||| parlementaires ||| parliaments ||| 0-0 ||| 0.7857142857142857 ||| Independent
[NNS] ||| petitioners ||| respondents ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| discovered ||| described ||| 0-0 ||| 0.9 ||| Independent
[JJ] ||| germinated ||| germinate ||| 0-0 ||| 0.9 ||| Equivalence
[VBD] ||| slides ||| slip ||| 0-0 ||| 0.6666666666666666 ||| ReverseEntailment
[VBD] ||| slipped ||| slides ||| 0-0 ||| 0.8571428571428571 ||| ReverseEntailment
[VBZ] ||| explains ||| exposes ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| slipped ||| slid ||| 0-0 ||| 0.5714285714285714 ||| ReverseEntailment
[VBN] ||| recourse ||| used ||| 0-0 ||| 0.5 ||| Independent
[JJ] ||| implementation ||| implementing ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBZ] ||| produces ||| reduces ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| disseminated ||| promulgated ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| investigated ||| revisited ||| 0-0 ||| 0.75 ||| Independent
[VBN] ||| protested ||| reported ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| specific ||| existing ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| uncommon ||| unusual ||| 0-0 ||| 0.875 ||| Equivalence
[VBD] ||| dissemination ||| transmitted ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBZ] ||| communities ||| community ||| 0-0 ||| 0.8181818181818182 ||| Equivalence
[VBN] ||| separated ||| distanced ||| 0-0 ||| 1.0 ||| Independent
[VB] ||| resolution ||| sections ||| 0-0 ||| 0.8 ||| OtherRelated
[VBD] ||| reaffirmed ||| reminded ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| reinvigorated ||| refurbished ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBD] ||| reaffirmed ||| remind ||| 0-0 ||| 0.6 ||| Independent
[NNPS] ||| administrations ||| departments ||| 0-0 ||| 0.7333333333333333 ||| OtherRelated
[VBG] ||| responsible ||| overseeing ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| proposed ||| imposed ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| allocated ||| created ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| rationalization ||| streamlined ||| 0-0 ||| 0.7333333333333333 ||| Equivalence
[VBZ] ||| distributes ||| attributes ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBN] ||| obstructed ||| obscured ||| 0-0 ||| 0.8 ||| Independent
[NNS] ||| forebears ||| forbears ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[VBG] ||| investigating ||| reviewing ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBG] ||| investigating ||| review ||| 0-0 ||| 0.46153846153846156 ||| Independent
[JJ] ||| preposterous ||| absurd ||| 0-0 ||| 0.5 ||| Equivalence
[NNS] ||| sub-titles ||| subtitles ||| 0-0 ||| 0.9 ||| OtherRelated
[JJ] ||| homosexual ||| gay ||| 0-0 ||| 0.3 ||| Equivalence
[VBZ] ||| designates ||| dictates ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| reintroduced ||| revitalized ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBN] ||| implemented ||| introduced ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| envisage ||| imagined ||| 0-0 ||| 1.0 ||| Independent
[VBG] ||| lightening ||| lighting ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| envisaged ||| imagined ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| investigates ||| identifies ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBZ] ||| banknotes ||| notes ||| 0-0 ||| 0.5555555555555556 ||| ReverseEntailment
[VBP] ||| anticipate ||| expect ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| acknowledged ||| accused ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NNS] ||| participations ||| contributions ||| 0-0 ||| 0.9285714285714286 ||| Independent
[VBG] ||| reestablishing ||| regaining ||| 0-0 ||| 0.6428571428571429 ||| Independent
[VBZ] ||| prohibiting ||| bans ||| 0-0 ||| 0.36363636363636365 ||| Equivalence
[VBZ] ||| prohibits ||| bans ||| 0-0 ||| 0.4444444444444444 ||| Equivalence
[UH] ||| modifications ||| corrections ||| 0-0 ||| 0.8461538461538461 ||| OtherRelated
[VBZ] ||| upshifts ||| shifts ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| assurance ||| secured ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[VB] ||| maximize ||| optimize ||| 0-0 ||| 1.0 ||| OtherRelated
[VBZ] ||| descriptions ||| suggests ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBG] ||| circulating ||| rotating ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| reported ||| removed ||| 0-0 ||| 0.875 ||| Independent
[VB] ||| resolution ||| sections ||| 0-0 ||| 0.8 ||| OtherRelated
[VBZ] ||| introduces ||| considers ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| instructions ||| guided ||| 0-0 ||| 0.5 ||| Independent
[JJ] ||| ill-informed ||| misinformed ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[VBZ] ||| represents ||| percent ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| inspections ||| tests ||| 0-0 ||| 0.45454545454545453 ||| OtherRelated
[JJ] ||| squares ||| square ||| 0-0 ||| 0.8571428571428571 ||| Equivalence
[NNS] ||| assassinations ||| assassinated ||| 0-0 ||| 0.8571428571428571 ||| Independent
[VBG] ||| restricting ||| reduction ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBZ] ||| emphasises ||| imposes ||| 0-0 ||| 0.7 ||| Independent
[NNS] ||| blueberries ||| berries ||| 0-0 ||| 0.6363636363636364 ||| ReverseEntailment
[VBZ] ||| obviates ||| negates ||| 0-0 ||| 0.875 ||| Independent
[VBG] ||| implementing ||| development ||| 0-0 ||| 0.9166666666666666 ||| OtherRelated
[NNS] ||| accommodations ||| modifications ||| 0-0 ||| 0.9285714285714286 ||| ReverseEntailment
[VBG] ||| undermining ||| impeding ||| 0-0 ||| 0.7272727272727273 ||| OtherRelated
[VBN] ||| diverged ||| divided ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| translates ||| alters ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| endorsed ||| seconded ||| 0-0 ||| 1.0 ||| Independent
[JJ] ||| articulated ||| articulate ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBD] ||| evolved ||| moved ||| 0-0 ||| 0.7142857142857143 ||| Independent
[VBZ] ||| guarantees ||| asserts ||| 0-0 ||| 0.7 ||| Independent
[VBD] ||| developments ||| advances ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| developments ||| advanced ||| 0-0 ||| 0.6666666666666666 ||| Independent
[NNS] ||| recommendations ||| regulations ||| 0-0 ||| 0.7333333333333333 ||| Independent
[VBZ] ||| disregards ||| neglects ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| disregards ||| neglect ||| 0-0 ||| 0.7 ||| Independent
[VBZ] ||| disregard ||| neglects ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| reconstituted ||| reconvened ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBZ] ||| exacerbates ||| enhances ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| annotated ||| noted ||| 0-0 ||| 0.5555555555555556 ||| Independent
[VBD] ||| assembled ||| assembly ||| 0-0 ||| 0.8888888888888888 ||| Independent
[NNS] ||| possibilities ||| potentials ||| 0-0 ||| 0.7692307692307693 ||| OtherRelated
[NNS] ||| possibilities ||| potential ||| 0-0 ||| 0.6923076923076923 ||| OtherRelated
[NN] ||| answering ||| answers ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[NN] ||| answering ||| answer ||| 0-0 ||| 0.6666666666666666 ||| Equivalence
[VBZ] ||| reiterates ||| regains ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| consistency ||| coordinated ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| understanding ||| awareness ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBN] ||| criminalized ||| victimized ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBP] ||| relationship ||| relations ||| 0-0 ||| 0.75 ||| OtherRelated
[VBD] ||| understood ||| awareness ||| 0-0 ||| 0.9 ||| Independent
[VBN] ||| predetermined ||| progressed ||| 0-0 ||| 0.7692307692307693 ||| Independent
[VBZ] ||| converges ||| coincides ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| evaluates ||| tests ||| 0-0 ||| 0.5555555555555556 ||| OtherRelated
[VBG] ||| re-installing ||| relaying ||| 0-0 ||| 0.6153846153846154 ||| Independent
[VBN] ||| characterised ||| categorized ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBN] ||| reconsidered ||| scrutinised ||| 0-0 ||| 0.9166666666666666 ||| Independent
[NNPS] ||| detonations ||| explosions ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBZ] ||| referencias ||| references ||| 0-0 ||| 0.9090909090909091 ||| Independent
[NN] ||| alleyway ||| alley ||| 0-0 ||| 0.625 ||| Equivalence
[NNS] ||| interjections ||| exclamations ||| 0-0 ||| 0.9230769230769231 ||| ReverseEntailment
[VBG] ||| hampering ||| harming ||| 0-0 ||| 0.7777777777777778 ||| OtherRelated
[JJ] ||| achieving ||| achieve ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[VBG] ||| distributing ||| dispersing ||| 0-0 ||| 0.8333333333333334 ||| Independent
[NN] ||| predatory ||| predator ||| 0-0 ||| 0.8888888888888888 ||| OtherRelated
[VBG] ||| resumption ||| restarting ||| 0-0 ||| 1.0 ||| Equivalence
[VBN] ||| discouraged ||| prevented ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBN] ||| improvements ||| upgraded ||| 0-0 ||| 0.6666666666666666 ||| Independent
[JJ] ||| co-ordinate ||| coordinated ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| countries ||| country ||| 0-0 ||| 0.7777777777777778 ||| Equivalence
[NNS] ||| grave-sweepers ||| rave-sweepers ||| 0-0 ||| 0.9285714285714286 ||| ForwardEntailment
[NNS] ||| innovative ||| inventions ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| communications ||| disclosed ||| 0-0 ||| 0.6428571428571429 ||| Independent
[VBN] ||| identified ||| discerned ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| extension ||| expanded ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| guaranties ||| insures ||| 0-0 ||| 0.7 ||| Independent
[VBN] ||| repatriated ||| removed ||| 0-0 ||| 0.6363636363636364 ||| Independent
[NNPS] ||| personalities ||| persons ||| 0-0 ||| 0.5384615384615384 ||| ReverseEntailment
[VBN] ||| abandoned ||| banned ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBN] ||| participation ||| engaged ||| 0-0 ||| 0.5384615384615384 ||| Independent
[VBZ] ||| guarantees ||| grants ||| 0-0 ||| 0.6 ||| Independent
[NNS] ||| jewelleries ||| jewels ||| 0-0 ||| 0.5454545454545454 ||| ReverseEntailment
[VBN] ||| consolidated ||| contributed ||| 0-0 ||| 0.9166666666666666 ||| Independent
[VBZ] ||| percentage ||| percent ||| 0-0 ||| 0.7 ||| ForwardEntailment
[VBG] ||| consolidating ||| cultivating ||| 0-0 ||| 0.8461538461538461 ||| Independent
[VBZ] ||| prepares ||| ready ||| 0-0 ||| 0.625 ||| OtherRelated
[VBD] ||| commented ||| notice ||| 0-0 ||| 0.6666666666666666 ||| Independent
[VBD] ||| commented ||| notices ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| degraded ||| eroded ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| commented ||| noticed ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBN] ||| interested ||| concerned ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| prepares ||| readies ||| 0-0 ||| 0.875 ||| OtherRelated
[VBZ] ||| complements ||| contains ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBZ] ||| orchestrates ||| organizes ||| 0-0 ||| 0.75 ||| OtherRelated
[VBD] ||| proposed ||| imposed ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| acquires ||| secures ||| 0-0 ||| 0.875 ||| Independent
[IN] ||| underneath ||| beneath ||| 0-0 ||| 0.7 ||| Equivalence
[VBZ] ||| administers ||| renders ||| 0-0 ||| 0.6363636363636364 ||| Independent
[JJR] ||| shorter-lived ||| shorter ||| 0-0 ||| 0.5384615384615384 ||| OtherRelated
[NNS] ||| insufficiencies ||| inefficiencies ||| 0-0 ||| 0.9333333333333333 ||| ForwardEntailment
[VBN] ||| facilitated ||| promote ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBN] ||| promulgated ||| circulated ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBG] ||| entertaining ||| sustaining ||| 0-0 ||| 0.8333333333333334 ||| Independent
[VBN] ||| facilitated ||| promoted ||| 0-0 ||| 0.7272727272727273 ||| Independent
[NNPS] ||| infractions ||| violations ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[RB] ||| extremely ||| highly ||| 0-0 ||| 0.6666666666666666 ||| OtherRelated
[VBZ] ||| document ||| reports ||| 0-0 ||| 0.875 ||| Independent
[VBD] ||| forecasting ||| expected ||| 0-0 ||| 0.7272727272727273 ||| Independent
[VBD] ||| forecast ||| expected ||| 0-0 ||| 1.0 ||| Independent
[VBD] ||| forecasted ||| expected ||| 0-0 ||| 0.8 ||| Independent
[VBZ] ||| documents ||| reports ||| 0-0 ||| 0.7777777777777778 ||| Independent
[VBD] ||| forecasts ||| expected ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| forecast ||| expects ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| campsites ||| sites ||| 0-0 ||| 0.5555555555555556 ||| ReverseEntailment
[VBN] ||| intervened ||| inserted ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| recaptured ||| repeated ||| 0-0 ||| 0.8 ||| Independent
[VBD] ||| re-occupied ||| re-entered ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBG] ||| introducing ||| including ||| 0-0 ||| 0.8181818181818182 ||| Independent
[VBG] ||| mistreating ||| treating ||| 0-0 ||| 0.7272727272727273 ||| ReverseEntailment
[NN] ||| turbulence ||| turmoil ||| 0-0 ||| 0.7 ||| OtherRelated
[VBZ] ||| progresses ||| precedes ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| calculated ||| quantified ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| incorporates ||| retains ||| 0-0 ||| 0.5833333333333334 ||| Independent
[VBN] ||| disapproved ||| repudiated ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBD] ||| disregarded ||| ignored ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| constitutes ||| belongs ||| 0-0 ||| 0.6363636363636364 ||| Independent
[VBZ] ||| mechanisms ||| measures ||| 0-0 ||| 0.8 ||| Independent
[VBN] ||| reclaimed ||| recalled ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBN] ||| redesigned ||| redefined ||| 0-0 ||| 0.9 ||| Independent
[VBZ] ||| repudiates ||| rejects ||| 0-0 ||| 0.7 ||| Equivalence
[NNS] ||| provisions ||| proposals ||| 0-0 ||| 0.9 ||| Independent
[VBG] ||| loosening ||| softening ||| 0-0 ||| 1.0 ||| Independent
[VBZ] ||| establishes ||| estimates ||| 0-0 ||| 0.8181818181818182 ||| Independent
[JJ] ||| undisciplined ||| unruly ||| 0-0 ||| 0.46153846153846156 ||| Equivalence
[NNPS] ||| implementation ||| regulations ||| 0-0 ||| 0.7857142857142857 ||| OtherRelated
[VBG] ||| summarising ||| summing ||| 0-0 ||| 0.6363636363636364 ||| OtherRelated
[VBZ] ||| shrinks ||| sinks ||| 0-0 ||| 0.7142857142857143 ||| Independent
[NN] ||| coherence ||| coherency ||| 0-0 ||| 1.0 ||| Equivalence
[VBG] ||| excluding ||| includes ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBG] ||| excluding ||| including ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| outmaneuvered ||| manipulated ||| 0-0 ||| 0.8461538461538461 ||| Independent
[JJ] ||| observed ||| observe ||| 0-0 ||| 0.875 ||| OtherRelated
[VBN] ||| enhanced ||| improve ||| 0-0 ||| 0.875 ||| Independent
[VBN] ||| improved ||| enhanced ||| 0-0 ||| 1.0 ||| Independent
[VBN] ||| improving ||| enhanced ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBD] ||| authorize ||| approved ||| 0-0 ||| 0.8888888888888888 ||| Independent
[VBZ] ||| terminates ||| cessation ||| 0-0 ||| 0.9 ||| Independent
[VBD] ||| authorized ||| approved ||| 0-0 ||| 0.8 ||| Independent
[JJ] ||| two-storied ||| two-storey ||| 0-0 ||| 0.9090909090909091 ||| Equivalence
[VBZ] ||| proposes ||| sets ||| 0-0 ||| 0.5 ||| Independent
[VBZ] ||| includes ||| insert ||| 0-0 ||| 0.75 ||| Independent
[VBZ] ||| includes ||| inserts ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| propose ||| sets ||| 0-0 ||| 0.5714285714285714 ||| Independent
[JJ] ||| inter-departmental ||| interministerial ||| 0-0 ||| 0.8888888888888888 ||| Equivalence
[NNS] ||| lightstations ||| lights ||| 0-0 ||| 0.46153846153846156 ||| ReverseEntailment
[NNP] ||| western ||| west ||| 0-0 ||| 0.5714285714285714 ||| OtherRelated
[VBN] ||| asserted ||| exerted ||| 0-0 ||| 0.875 ||| Independent
[VBZ] ||| contributes ||| integrates ||| 0-0 ||| 0.9090909090909091 ||| Independent
[VBZ] ||| guarantees ||| grants ||| 0-0 ||| 0.6 ||| Independent
[VBN] ||| substantiated ||| nominated ||| 0-0 ||| 0.6923076923076923 ||| Independent
[VBD] ||| concentrated ||| related ||| 0-0 ||| 0.5833333333333334 ||| Independent
[NNPS] ||| endpoints ||| ends ||| 0-0 ||| 0.4444444444444444 ||| ReverseEntailment
[JJ] ||| undp-supported ||| undp-funded ||| 0-0 ||| 0.7857142857142857 ||| OtherRelated
[NN] ||| exhaustion ||| depletion ||| 0-0 ||| 0.9 ||| Equivalence
[JJ] ||| non-indigenous ||| non-aboriginal ||| 0-0 ||| 1.0 ||| OtherRelated
[VBN] ||| restored ||| secured ||| 0-0 ||| 0.875 ||| Independent
[NNS] ||| chlorofluorocarbons ||| freons ||| 0-0 ||| 0.3157894736842105 ||| Independent
[VBD] ||| slides ||| slip ||| 0-0 ||| 0.6666666666666666 ||| ForwardEntailment
[VBZ] ||| approves ||| favors ||| 0-0 ||| 0.75 ||| Independent
[VBD] ||| slipped ||| slides ||| 0-0 ||| 0.8571428571428571 ||| ForwardEntailment
[VBD] ||| slipped ||| slid ||| 0-0 ||| 0.5714285714285714 ||| ForwardEntailment
